,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hpass,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
65,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass,Signal_M10000GeV_e6_SR,DM signal,,1.05,,lnN,,
66,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_RNNsyst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
67,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_RNNsyst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
68,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_pTsyst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
69,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_pTsyst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
70,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_t0syst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
71,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass_t0syst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
72,Signal_M10000GeV_e6_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hpass,Signal_M10000GeV_e6_SR,DM signal,,,,,,
137,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hfail,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
202,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail,Signal_M10000GeV_e6_SR,DM signal,,1.05,,lnN,,
203,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_RNNsyst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,RNNsyst
204,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_RNNsyst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,RNNsyst
205,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_pTsyst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,pTsyst
206,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_pTsyst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,pTsyst
207,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_t0syst_up,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Up,t0syst
208,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail_t0syst_down,Signal_M10000GeV_e6_SR,DM signal,,,1.0,shapes,Down,t0syst
209,Signal_M10000GeV_e6_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M10000GeV_e6_SR.root,hfail,Signal_M10000GeV_e6_SR,DM signal,,,,,,
