../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M1000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M1500GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M2000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M2500GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M3000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M3500GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M4000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M4500GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M20000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M30000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M40000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M50000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M60000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M70000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M80000GeV_e3_SR-2x0_area,../rpf2x0_Binningv6_Inputv14_SR_Blind_centralMC/Signal_M90000GeV_e3_SR-2x0_area
18.861739943646675, 14.38498050171662, 11.164516499616056, 8.93938707940122, 7.35699959948277, 6.191984831710729, 5.307153921347859, 4.617108124067843, 0.6756267788635415, 0.39022010631165527, 0.26352980411413085, 0.19410459834245708, 0.1510942405086137, 0.12220863496171201, 0.10166596956787655, 0.08641804793346398
22.29828044337859, 17.894455974631857, 14.24652493739083, 11.582775691881999, 9.630072481771942, 8.164294280240869, 7.035912135867189, 6.1471253479986245, 0.9235009351848227, 0.5347442308083934, 0.3615923169798478, 0.2665367346722744, 0.2075823168961732, 0.16795863455109272, 0.1397637506770324, 0.11882711607673861
25.429779699909144, 21.561496177427376, 17.644685490401717, 14.584259256300042, 12.25967958443839, 10.475649345418452, 9.081179573582817, 7.970483910294413, 1.2319489099009384, 0.7153126811115783, 0.48435773526996123, 0.35732422151596444, 0.2784419265111973, 0.22538097183766717, 0.18760198806040654, 0.159535737664092
28.06850477797774, 25.247263445587976, 21.28034715483049, 17.90386457186873, 15.229066232569814, 13.123227039053694, 11.44856630662762, 10.097916094699011, 1.6091509294928261, 0.9370935400583957, 0.6354695249666004, 0.46921925480685683, 0.3658512865039871, 0.29625826870324534, 0.24667669850904117, 0.2098242053595303
30.064172530659146, 28.805312720097394, 25.058273443492826, 21.485611145603084, 18.508015901969728, 16.093316792842966, 14.134966018800299, 12.533175321432521, 2.0634665302771613, 1.2054661170852203, 0.81875223686232, 0.6051248966646557, 0.4721152898667689, 0.38248100877794317, 0.31857703075572835, 0.27105423962722314
31.31636802053471, 32.09169096218246, 28.871549195997385, 25.2595737428565, 22.053511216417817, 19.361302306886937, 17.128215488315092, 15.27255227877401, 2.6033556540510507, 1.5259874971722924, 1.0381937590457935, 0.7680843281434764, 0.5996584071856315, 0.48604255318050216, 0.4049816027254051, 0.3446662007856222
31.780695473582252, 34.974543294389356, 32.607181412525186, 29.14468876617219, 25.810988517858405, 22.89208654643534, 20.40708020772329, 18.304631651392572, 3.2372983157576827, 1.9043578743293346, 1.2979267719305925, 0.9612695651870155, 0.7510172107152312, 0.6090338794984721, 0.5076546289952053, 0.4321761375920148
31.468551285836767, 37.34241620104371, 36.151983305645125, 33.05212549080861, 29.71611365817212, 26.64093531381874, 23.94156287186497, 21.610295415255255, 3.9737135126101975, 2.3463848637026907, 1.6022094842900876, 1.187969676172379, 0.9288325416982031, 0.7536380566696264, 0.6284418466550766, 0.5351726781447729
30.441257859049113, 39.11063230723969, 39.39833232173449, 36.88901660068297, 33.69698241270321, 30.554696885663517, 27.6935188333584, 25.162969838258494, 4.820878045964689, 2.857946991838496, 1.9554057308704405, 1.451578540740183, 1.1358413433140175, 0.9221244692866316, 0.7692662485897155, 0.6553137689550904
28.799924624528757, 40.22534158859472, 42.249426264349346, 40.56233040679334, 37.67663093902799, 34.57333992207948, 31.617551061505836, 28.92910485794666, 5.786845926854049, 3.444956568585471, 2.361964516448337, 1.7555821913861154, 1.3748681820756496, 1.1168428052124466, 0.9321236327113619, 0.7943232680851944
26.672747404343085, 40.66510107320742, 44.62372168285827, 43.98266951518843, 41.575730705854575, 38.631739864139995, 35.66214709495102, 32.8688667112172, 6.879369026359597, 4.1133221470578345, 2.8263990907584335, 2.10354578035011, 1.6488164816619382, 1.340216821248586, 1.1190779770567514, 0.9539873992810858
24.20151343465881, 40.44007120606657, 46.45831828841148, 47.067796463516885, 45.31533854410023, 42.66163577391182, 39.7710123385152, 36.937017844293216, 8.105819619558046, 4.868910779901936, 3.353265643301501, 2.4991002157711564, 1.9606594939524955, 1.594737901451352, 1.3322566502026099, 1.1361510732446873
21.528887889983807, 39.589118608091276, 47.711144177846556, 49.745713988574785, 48.819575732001994, 46.593675260451896, 43.88454808001418, 41.08395246830779, 9.473115451619645, 5.717510279521291, 3.947141706016994, 2.9459285119261356, 2.313431032314235, 1.8829584243513349, 1.5738454673889473, 1.3427140833707558
2.5036178909902325, 15.007108753346921, 32.653399609888986, 48.530712276369236, 60.32397455273801, 68.16062980248992, 72.86202981237473, 75.27077996528536, 31.958568513463707, 20.462570082461514, 14.55007771162218, 11.053566279310393, 8.783518501634509, 7.209717175016799, 6.06441251932256, 5.19934241982251
0.05971293516113929, 1.7535935875410298, 8.445514239529532, 20.218727897640008, 34.5345198318933, 48.96517278964009, 62.05797924198248, 73.186966024002, 70.62567649897652, 48.960073467804705, 36.22434013341856, 28.183152029927403, 22.753959450409905, 18.89018446961036, 16.025214066920153, 13.830537942468005
0.0003392873670308907, 0.07336966831063081, 0.958865914021909, 4.178420241670088, 10.639700017107275, 20.064716097290486, 31.49529514587269, 43.8671238241646, 118.75822482878982, 90.96986625083404, 70.75109861097626, 56.71900373902995, 46.71613385345671, 39.34047521981336, 33.73279745714273, 29.356242040079234
4.938295847494091e-07, 0.001181873751157292, 0.05138483683869797, 0.4605775482379171, 1.8968328493001676, 5.042919170095085, 10.241336898742942, 17.428254581416816, 163.3810847759377, 141.1360289013061, 116.5667411629791, 96.87924353471057, 81.73526803652459, 70.0228308806938, 60.81987463181233, 53.461828695411874
1.9176895016413295e-10, 7.634386747313987e-06, 0.0013537516890723576, 0.028203783685875006, 0.20381402421090763, 0.8096845651628005, 2.222348403673396, 4.780348423573516, 191.53954788097408, 190.4340818367807, 168.73550975489937, 146.27752441519146, 126.93061197255207, 110.94761992529686, 97.82839499633327, 87.00630516128683
2.03747567211191e-14, 2.0279018567828086e-08, 1.7980059820519148e-05, 0.0009838912802489744, 0.013535227132966258, 0.08516393843865216, 0.330014724814059, 0.928276355140189, 196.2252546736545, 229.16013015346655, 220.06442532417893, 200.21210794606122, 179.41497893363672, 160.4706954245093, 143.95665213324077, 129.76045635810354
6.021993494073815e-19, 2.2522165819942452e-11, 1.2240864053110328e-07, 1.9881204875704274e-05, 0.0005648644461841193, 0.0059665373386157084, 0.03409894126032588, 0.12975611327768036, 178.61249134168415, 250.0585841707691, 262.92109976137993, 252.5745981379756, 234.69681027152058, 215.4237694277189, 197.04556852272606, 180.31815156336629
5.0089367121827355e-24, 1.058004456183664e-14, 4.321410425429562e-10, 2.3540615610747098e-07, 1.4986278950449264e-05, 0.00028166923064291445, 0.002480039203257812, 0.01320793251110016, 146.13454987534894, 250.30900111185602, 291.10988332246103, 297.0976845828773, 287.43225894885666, 271.54093943420935, 253.801040656944, 236.1922490413235
1.1823462859132058e-29, 2.1199002149859485e-18, 7.977519911520748e-13, 1.6470580126689765e-09, 2.548887697983411e-07, 9.035315197476256e-06, 0.00012803323143610875, 0.000987267320915254, 108.37137114754523, 231.78193848103888, 301.21791964614647, 328.5909215180155, 332.3380701823218, 324.08374858370877, 310.2046829034381, 294.07450950459787
7.969938101627728e-36, 1.823102635186305e-22, 7.749191829903039e-16, 6.852248907450189e-12, 2.796611208306063e-09, 1.9817608662435662e-07, 4.721180032961589e-06, 5.45311647871625e-05, 73.30169145475608, 199.78750370208414, 293.09889808206424, 343.8553073946543, 365.05485269641576, 368.53319710469003, 362.03345727631455, 350.2126650805746
1.5415591499131506e-42, 6.761739699762727e-27, 3.9799251348935553e-19, 1.7032341504345424e-14, 1.988940658640049e-11, 2.9863937197751414e-09, 1.2494703192357108e-07, 2.2363960226801023e-06, 45.43965450480109, 161.07438688474286, 269.4889258760994, 342.0925470828042, 382.7836992098341, 401.2150635479195, 405.39492041277003, 400.84167799675237
8.588032558443494e-50, 1.0856519940078559e-31, 1.0848172612576064e-22, 2.5390180420180533e-17, 9.203501923733477e-14, 3.1035872763146615e-11, 2.382221070738927e-09, 6.835649399989874e-08, 25.91259135152473, 121.92346444023616, 235.01426415892172, 324.7823401729051, 384.591096564745, 419.75154597411694, 437.19012060914775, 442.6022902897004
1.382163081955071e-57, 7.568529711112042e-37, 1.5740020592031687e-26, 2.2767285264932038e-20, 2.7792637485633795e-16, 2.2310318381693296e-13, 3.281880291922471e-11, 1.5618589133779173e-09, 13.634690712781216, 86.90696058833453, 194.9745384790102, 295.13854525151066, 371.36358553705014, 423.277959844779, 455.43734158985944, 472.88770434299295
6.441908114950689e-66, 2.2965641746575912e-42, 1.218648615114077e-30, 1.2310287794994875e-23, 5.490466577595599e-19, 1.1120643998037136e-15, 3.2749556599190447e-13, 2.674189813481978e-11, 6.635838516389203, 58.47708851697569, 154.25860966337302, 257.33665009175706, 345.4706523012413, 412.4152697963141, 459.42079149332454, 490.07598399258035
8.712222450763151e-75, 3.0392145356259423e-48, 5.044820408469295e-35, 4.021667545876971e-27, 7.109860523144739e-22, 3.85128782131397e-18, 2.3719177727771265e-15, 3.4379580276639475e-13, 2.9931735475121894, 37.21776875897898, 116.62140142287102, 215.71931752679328, 310.2446173499874, 389.0353334230311, 449.66166813063995, 493.62750531582356
3.42472931879785e-84, 1.7570473760482275e-54, 1.1184859989513865e-39, 7.951494203833079e-31, 6.04517479370183e-25, 9.282340473979233e-21, 1.2489037241765661e-17, 3.324225143276453e-15, 1.2533638533488747, 22.4425366024214, 84.38942672126412, 174.14528546805158, 269.4028639194084, 355.88705569264494, 427.73807091790485, 484.0491021663877
3.9184572772292697e-94, 4.44379064736273e-61, 1.329969474442071e-44, 9.528062321438412e-35, 3.3795683646388494e-28, 1.5591687736245745e-23, 4.7874257766826025e-20, 2.4208642869637896e-17, 0.4879105865282291, 12.83982780398411, 58.53119426949815, 135.57459813126542, 226.52370142965165, 316.1642804386884, 396.00018977088826, 462.7455545767116
1.3065090360600403e-104, 4.922531923636216e-68, 8.491724309248419e-50, 6.927722759811968e-39, 1.2437554675808431e-31, 1.827383412469362e-26, 1.3376290961641403e-22, 1.329405308173802e-19, 0.17678194975885206, 6.977966795808858, 38.957680927819226, 101.90738179984169, 184.65257680196206, 273.09117895249136, 357.2359224375892, 431.792061680828
1.2707519586373344e-115, 2.390732088230692e-75, 2.914310103560884e-55, 3.059490024363946e-43, 3.0162874246429733e-35, 1.495924594055277e-29, 2.7269204985136533e-25, 5.510536456136985e-22, 0.05967779269997706, 3.6059823036642906, 24.908508340826213, 74.03485450466623, 146.07299334701267, 229.58280221779592, 314.3399983297006, 393.6671404314723
3.6086286446891837e-127, 5.095216218443913e-83, 5.3807548323705546e-61, 8.214140205539609e-48, 4.8245442002656125e-39, 8.560814555839143e-33, 4.059702885129008e-28, 1.7256858754309763e-24, 0.018786532157526337, 1.7734753629850655, 15.312043009480172, 52.02977627778008, 112.23781444399042, 188.0137993287403, 270.02927188307297, 350.9842862460924
2.994253311462319e-139, 4.768870433725657e-91, 5.3487223609359954e-67, 1.341718918293692e-52, 5.093514315049888e-43, 3.427501606901269e-36, 4.417055475797616e-31, 4.085947918869402e-27, 0.0055191391780031835, 0.8307405782123666, 9.05693344465952, 35.398483569850356, 83.8291397764872, 150.10342846700138, 226.63163934832633, 306.2541603420653
7.264237946080067e-152, 1.9614615946096043e-99, 2.86448452685396e-73, 1.3342508708828647e-57, 3.5517844470182915e-47, 9.606995463910843e-40, 3.5146204833547502e-34, 7.319430206960685e-30, 0.0015141784883755036, 0.37088095164689233, 5.15800752618873, 23.330522658712198, 60.9014309542216, 116.9047492007016, 185.9597160224067, 261.6991307410403
5.155870757034525e-165, 3.547404269652728e-108, 8.269660304682013e-80, 8.082489468871254e-63, 1.636811533254006e-51, 1.886253327837254e-43, 2.0463794610768707e-37, 9.925908268249105e-33, 0.0003881673158582721, 0.15790200271657548, 2.8300277359674335, 14.904813824226773, 43.06176529996676, 88.87293429186178, 149.26604076928336, 219.13093317698807
1.0711495633418099e-178, 2.822498942367869e-117, 1.2876541845070503e-86, 2.9840775900413134e-68, 4.987688962169531e-56, 2.595616759702981e-47, 8.723316942769097e-41, 1.0195238172271245e-35, 9.302991373790756e-05, 0.06414315948633816, 1.496693704975829, 9.23456653640512, 29.64924247019425, 65.98242928348226, 117.2661190264068, 179.89198579590263
6.516807104175727e-193, 9.884383529382712e-127, 1.081886369385591e-93, 6.717889031750233e-74, 1.0054236433724003e-60, 2.5044344500996645e-51, 2.723737913627066e-44, 7.93522156894207e-39, 2.0853956171320772e-05, 0.024872708547271794, 0.7633243471224271, 5.551300904102099, 19.88809731987991, 47.863992554356486, 90.20984020913694, 144.85286393376973
1.1615428754028624e-207, 1.524182587795038e-136, 4.9069742214287327e-101, 9.225547953063516e-80, 1.3413025321655898e-65, 1.6950643436639146e-55, 6.231836203501945e-48, 4.682029767522395e-42, 4.374166816932233e-06, 0.009210531651462902, 0.3755762340793478, 3.2392180165405695, 13.001983066766565, 33.93831260259126, 67.98043820518164, 114.45331114333011
6.067526074605313e-223, 1.0352764801788333e-146, 1.2018656988243134e-108, 7.731227463619536e-86, 1.1846569711132488e-70, 8.05064032063397e-60, 1.0451872125693929e-51, 2.094995079309807e-45, 8.588227920885152e-07, 0.003258333179281857, 0.1783446901252744, 1.8353252285788315, 8.287489059802427, 23.530576005403898, 50.2022264389252, 88.77198454374019
9.291982826605352e-239, 3.0985028041328446e-157, 1.590202270971808e-116, 3.954994503395469e-92, 6.929324744854587e-76, 2.6840251703036416e-64, 1.2854159823287246e-55, 7.111312640485599e-49, 1.5789097815285712e-07, 0.0011015384327511246, 0.08175975016016827, 1.0100840957091772, 5.152020130840422, 15.958058746525912, 36.34253086438462, 67.6104750614205
