,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
121,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass,Signal_M40000GeV_e3_SR,DM signal,,1.05,,lnN,,
122,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_RNNsyst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,RNNsyst
123,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_RNNsyst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,RNNsyst
124,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_pTsyst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,pTsyst
125,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_pTsyst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,pTsyst
126,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_t0syst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,t0syst
127,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass_t0syst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,t0syst
128,Signal_M40000GeV_e3_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hpass,Signal_M40000GeV_e3_SR,DM signal,,,,,,
337,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
458,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail,Signal_M40000GeV_e3_SR,DM signal,,1.05,,lnN,,
459,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_RNNsyst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,RNNsyst
460,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_RNNsyst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,RNNsyst
461,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_pTsyst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,pTsyst
462,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_pTsyst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,pTsyst
463,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_t0syst_up,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Up,t0syst
464,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail_t0syst_down,Signal_M40000GeV_e3_SR,DM signal,,,1.0,shapes,Down,t0syst
465,Signal_M40000GeV_e3_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M40000GeV_e3_SR.root,hfail,Signal_M40000GeV_e3_SR,DM signal,,,,,,
