,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v15/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
321,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass,Signal_M45000GeV_SR,DM signal,,1.05,,lnN,,
322,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_RNNsyst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
323,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_RNNsyst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
324,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_pTsyst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
325,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_pTsyst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
326,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_t0syst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
327,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass_t0syst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
328,Signal_M45000GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hpass,Signal_M45000GeV_SR,DM signal,,,,,,
409,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v15/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
730,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail,Signal_M45000GeV_SR,DM signal,,1.05,,lnN,,
731,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_RNNsyst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
732,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_RNNsyst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
733,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_pTsyst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
734,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_pTsyst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
735,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_t0syst_up,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
736,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail_t0syst_down,Signal_M45000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
737,Signal_M45000GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v15/EaDM_Signal_M45000GeV_SR.root,hfail,Signal_M45000GeV_SR,DM signal,,,,,,
