,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hpass,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
257,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass,Signal_M80000GeV_e2_SR,DM signal,,1.05,,lnN,,
258,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_RNNsyst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,RNNsyst
259,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_RNNsyst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,RNNsyst
260,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_pTsyst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,pTsyst
261,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_pTsyst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,pTsyst
262,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_t0syst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,t0syst
263,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass_t0syst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,t0syst
264,Signal_M80000GeV_e2_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hpass,Signal_M80000GeV_e2_SR,DM signal,,,,,,
337,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Cosmics_Data_SR.root,hfail,Cosmics_Data_SR,Cosmics_Data_SR,,,,,,
594,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail,Signal_M80000GeV_e2_SR,DM signal,,1.05,,lnN,,
595,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_RNNsyst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,RNNsyst
596,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_RNNsyst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,RNNsyst
597,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_pTsyst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,pTsyst
598,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_pTsyst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,pTsyst
599,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_t0syst_up,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Up,t0syst
600,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail_t0syst_down,Signal_M80000GeV_e2_SR,DM signal,,,1.0,shapes,Down,t0syst
601,Signal_M80000GeV_e2_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v14/EaDM_Signal_M80000GeV_e2_SR.root,hfail,Signal_M80000GeV_e2_SR,DM signal,,,,,,
