,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hpass,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
289,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass,Signal_M35000GeV_SR,DM signal,,1.05,,lnN,,
290,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_RNNsyst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
291,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_RNNsyst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
292,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_pTsyst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
293,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_pTsyst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
294,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_t0syst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
295,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass_t0syst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
296,Signal_M35000GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hpass,Signal_M35000GeV_SR,DM signal,,,,,,
401,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hfail,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
690,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail,Signal_M35000GeV_SR,DM signal,,1.05,,lnN,,
691,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_RNNsyst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
692,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_RNNsyst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
693,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_pTsyst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
694,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_pTsyst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
695,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_t0syst_up,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
696,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail_t0syst_down,Signal_M35000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
697,Signal_M35000GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M35000GeV_SR.root,hfail,Signal_M35000GeV_SR,DM signal,,,,,,
