,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
0,data_obs,pass,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hpass,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
249,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass,Signal_M20000GeV_SR,DM signal,,1.05,,lnN,,
250,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_RNNsyst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
251,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_RNNsyst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
252,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_pTsyst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
253,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_pTsyst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
254,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_t0syst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
255,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass_t0syst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
256,Signal_M20000GeV_SR,pass,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hpass,Signal_M20000GeV_SR,DM signal,,,,,,
401,data_obs,fail,default,black,DATA,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_2023D_Cosmics_Data_SR.root,hfail,2023D_Cosmics_Data_SR,2023D_Cosmics_Data_SR,,,,,,
650,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,lumi,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail,Signal_M20000GeV_SR,DM signal,,1.05,,lnN,,
651,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_RNNsyst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,RNNsyst
652,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,RNN,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_RNNsyst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,RNNsyst
653,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_pTsyst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,pTsyst
654,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,pT,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_pTsyst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,pTsyst
655,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_t0syst_up,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Up,t0syst
656,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,t0,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail_t0syst_down,Signal_M20000GeV_SR,DM signal,,,1.0,shapes,Down,t0syst
657,Signal_M20000GeV_SR,fail,default,red,SIGNAL,1.0,nominal,./histograms_for_2DAlphabet_v19/EaDM_Signal_M20000GeV_SR.root,hfail,Signal_M20000GeV_SR,DM signal,,,,,,
